id,id_pelicula,id_usuario,puntuacion,fecha
,s2442,824,7.7,2022-08-01
,s7189,388,2.8,2020-03-01
,s6027,631,7.9,2023-08-01
,s8595,155,9.6,2021-11-01
,s171,802,6.1,2023-07-01
,s1957,597,4.1,2023-02-01
,s5541,831,3.2,2022-08-01
,s8503,304,7.8,2021-01-01
,s191,323,9.4,2020-08-01
,s2548,613,1.3,2018-08-01
,s7864,178,4.7,2023-02-01
,s8318,711,7.0,2021-09-01
,s7874,410,5.6,2020-01-01
,s3524,190,4.0,2019-10-01
,s8506,417,5.0,2021-01-01
,s948,664,9.2,2023-04-01
,s5248,387,4.4,2018-09-01
,s2003,382,2.9,2019-01-01
,s8056,994,5.2,2020-11-01
,s7045,916,7.2,2020-01-01
,s6909,413,7.1,2018-10-01
,s6626,383,1.4,2019-02-01
,s5112,849,6.2,2021-03-01
,s5730,473,9.6,2018-10-01
,s4620,57,8.4,2018-03-01
,s7795,154,3.1,2023-07-01
,s8347,964,6.7,2020-12-01
,s2644,544,2.3,2023-09-01
,s4207,955,3.5,2021-04-01
,s2060,27,7.8,2021-11-01
,s80,352,8.8,2021-07-01
,s960,573,5.1,2019-05-01
,s5413,510,7.5,2018-11-01
,s2803,771,7.6,2019-09-01
,s4362,501,7.5,2023-03-01
,s1353,600,8.5,2023-07-01
,s640,490,8.7,2019-12-01
,s8173,277,4.6,2023-08-01
,s3888,793,4.7,2021-08-01
,s4113,728,6.5,2022-11-01
,s543,688,7.7,2018-09-01
,s8093,352,9.8,2018-02-01
,s7822,203,9.6,2023-10-01
,s6075,931,4.4,2021-01-01
,s5978,99,2.7,2018-02-01
,s8758,770,4.5,2020-10-01
,s1283,295,3.5,2019-06-01
,s3636,637,7.5,2023-12-01
,s4912,475,2.0,2019-04-01
,s112,52,3.6,2022-12-01
,s6718,937,6.6,2023-07-01
,s6526,962,6.5,2018-02-01
,s5568,781,3.2,2023-06-01
,s3013,200,7.5,2019-05-01
,s6285,488,5.1,2019-07-01
,s6550,955,7.3,2019-11-01
,s3564,278,8.2,2023-07-01
,s3173,349,4.5,2019-09-01
,s5105,113,5.2,2021-11-01
,s345,250,8.9,2020-01-01
,s8115,247,3.5,2018-11-01
,s6886,432,5.6,2018-12-01
,s5319,168,2.8,2018-10-01
,s4574,664,9.6,2021-04-01
,s101,582,8.8,2021-07-01
,s4286,614,4.9,2022-02-01
,s1448,233,3.9,2023-10-01
,s2147,779,6.0,2021-01-01
,s3051,894,5.3,2022-02-01
,s1856,617,4.6,2020-07-01
,s7809,305,7.0,2018-03-01
,s2586,235,1.0,2018-02-01
,s1904,582,9.9,2023-07-01
,s4072,588,5.4,2023-08-01
,s903,872,3.9,2020-12-01
,s6979,666,1.4,2023-07-01
,s8450,789,5.3,2023-03-01
,s5940,448,9.4,2021-03-01
,s2370,682,9.5,2023-11-01
,s6044,163,3.2,2018-01-01
,s6204,624,2.7,2022-03-01
,s3452,516,4.6,2023-08-01
,s1231,690,3.7,2020-04-01
,s2398,966,1.5,2023-01-01
,s3925,858,7.1,2023-03-01
,s954,967,5.6,2018-04-01
,s5696,324,2.7,2018-12-01
,s8697,63,1.6,2023-03-01
,s7384,99,2.4,2018-05-01
,s5570,340,3.7,2019-10-01
,s6489,746,3.2,2022-05-01
,s1874,341,8.5,2021-08-01
,s3301,410,3.5,2023-10-01
,s3865,303,2.2,2020-04-01
,s4564,989,6.1,2019-01-01
,s2105,706,8.4,2023-04-01
,s4917,921,6.5,2023-05-01
,s8366,879,6.8,2020-12-01
,s1507,175,7.6,2018-06-01
,s7954,653,8.0,2023-04-01
,s4729,51,7.6,2022-05-01
,s2639,92,5.4,2021-11-01
,s3630,694,4.1,2019-05-01
,s5431,871,9.6,2022-11-01
,s1704,893,9.4,2023-07-01
,s7064,593,5.9,2023-12-01
,s4950,17,9.9,2020-03-01
,s1772,777,6.7,2022-10-01
,s2872,768,6.8,2019-10-01
,s7668,143,8.3,2019-11-01
,s7788,539,7.7,2019-08-01
,s2210,746,5.5,2021-06-01
,s3662,472,3.6,2022-11-01
,s2180,542,7.2,2018-11-01
,s145,619,4.7,2023-10-01
,s6890,26,3.5,2021-06-01
,s7552,69,6.9,2022-03-01
,s6961,897,3.7,2022-05-01
,s7476,594,2.7,2018-06-01
,s8305,537,2.7,2022-09-01
,s8014,472,6.8,2023-10-01
,s4378,563,9.2,2020-05-01
,s5644,704,1.7,2019-11-01
,s2129,443,1.4,2020-12-01
,s900,738,5.8,2018-06-01
,s4769,70,6.1,2018-07-01
,s629,921,8.6,2018-02-01
,s3560,632,8.4,2020-01-01
,s5456,581,1.4,2018-03-01
,s5568,821,1.6,2021-11-01
,s3278,90,3.5,2018-01-01
,s3766,465,8.3,2022-06-01
,s4279,646,6.6,2023-02-01
,s6607,89,8.2,2019-10-01
,s4360,985,9.6,2018-03-01
,s1438,115,1.3,2022-12-01
,s8446,781,6.0,2020-06-01
,s2799,982,6.3,2018-08-01
,s6719,827,5.8,2020-01-01
,s4372,21,8.3,2019-06-01
,s8422,569,8.8,2018-03-01
,s5642,910,7.0,2018-01-01
,s2673,351,7.4,2021-06-01
,s4673,651,8.1,2022-02-01
,s319,620,5.1,2018-11-01
,s8494,426,2.4,2019-08-01
,s7722,345,1.5,2023-04-01
,s7924,574,4.1,2022-11-01
,s5760,16,8.7,2019-10-01
,s1300,741,3.3,2020-04-01
,s7813,285,9.1,2019-09-01
,s348,987,8.8,2021-11-01
,s1312,115,5.3,2022-01-01
,s1608,773,6.4,2023-09-01
,s4740,96,9.8,2020-02-01
,s7850,619,1.1,2022-08-01
,s4611,570,9.4,2022-09-01
,s4376,53,7.2,2023-12-01
,s2510,10,9.1,2023-09-01
,s2355,369,5.2,2021-09-01
,s839,204,3.7,2018-10-01
,s7633,197,2.4,2021-03-01
,s4575,527,7.0,2018-11-01
,s7916,942,4.5,2019-03-01
,s810,337,4.1,2023-12-01
,s982,969,2.8,2020-10-01
,s8421,634,1.2,2022-09-01
,s2974,374,6.2,2020-11-01
,s7971,306,2.9,2022-08-01
,s190,762,1.8,2019-08-01
,s2720,173,2.6,2022-09-01
,s3946,49,3.3,2018-10-01
,s2273,19,2.8,2021-04-01
,s4463,7,8.4,2019-05-01
,s1283,36,9.1,2018-04-01
,s7939,672,1.1,2019-01-01
,s3395,251,5.3,2020-11-01
,s8633,50,1.6,2021-08-01
,s6790,222,1.6,2023-01-01
,s871,940,8.4,2019-01-01
,s4595,122,6.6,2018-08-01
,s7625,599,1.2,2022-04-01
,s2181,352,8.5,2019-08-01
,s3156,884,3.7,2019-10-01
,s579,816,5.0,2021-06-01
,s475,491,8.5,2020-11-01
,s8442,87,5.6,2023-03-01
,s3973,193,9.6,2018-02-01
,s6818,83,9.5,2022-03-01
,s1805,476,9.1,2023-06-01
,s1160,653,2.9,2023-03-01
,s4387,787,4.1,2023-11-01
,s2358,303,2.5,2021-08-01
,s308,646,1.4,2019-08-01
,s221,955,6.6,2022-09-01
,s1894,855,4.9,2018-10-01
,s7286,685,8.5,2019-02-01
,s8496,442,5.1,2023-03-01
,s550,840,3.5,2022-02-01
,s7636,694,7.9,2020-10-01
,s3589,725,1.0,2023-11-01
,s8755,932,3.6,2022-08-01
,s5342,708,4.2,2018-02-01
,s3898,318,6.7,2019-09-01
,s6738,290,9.4,2023-11-01
,s8355,228,9.7,2019-04-01
,s5088,302,7.3,2020-08-01
,s8623,519,7.9,2022-03-01
,s4095,404,2.4,2023-04-01
,s2407,74,8.1,2023-10-01
,s7474,647,1.8,2021-05-01
,s6165,357,5.8,2022-12-01
,s8384,636,6.2,2023-10-01
,s5605,912,1.9,2019-09-01
,s1062,202,6.0,2023-05-01
,s3599,609,4.2,2020-05-01
,s2219,191,7.1,2020-02-01
,s6332,376,4.3,2022-01-01
,s8603,274,3.9,2022-07-01
,s3761,723,4.7,2020-08-01
,s4868,593,9.0,2019-10-01
,s4845,665,2.2,2020-10-01
,s5270,69,1.6,2021-03-01
,s6457,654,7.7,2023-06-01
,s5074,564,3.3,2019-05-01
,s1574,600,5.9,2020-11-01
,s4901,474,1.3,2018-10-01
,s1382,855,6.2,2018-09-01
,s6307,999,9.4,2021-11-01
,s3258,911,7.7,2019-06-01
,s6333,43,3.1,2023-02-01
,s74,139,1.8,2018-04-01
,s6407,664,4.1,2023-05-01
,s5815,142,4.3,2022-10-01
,s3661,104,9.7,2021-03-01
,s7368,902,3.6,2019-03-01
,s2492,965,9.9,2022-06-01
,s5398,107,2.3,2021-11-01
,s5627,507,7.9,2020-01-01
,s1200,299,1.7,2021-06-01
,s6376,500,4.8,2021-07-01
,s2425,237,7.1,2023-09-01
,s6949,760,9.1,2019-02-01
,s7584,762,8.1,2021-06-01
,s1980,762,2.5,2018-03-01
,s7477,3,2.5,2022-12-01
,s7863,493,3.9,2021-04-01
,s7132,506,9.3,2022-07-01
,s5066,877,6.0,2022-12-01
,s3042,209,4.2,2022-07-01
,s2252,262,7.7,2019-05-01
,s7069,195,1.1,2022-05-01
,s5917,601,3.7,2019-10-01
,s7068,535,8.1,2023-07-01
,s6557,880,6.6,2018-12-01
,s1722,962,4.5,2020-12-01
,s2398,417,7.0,2019-09-01
,s297,710,6.3,2018-02-01
,s6591,958,5.0,2021-09-01
,s5396,104,1.3,2022-09-01
,s2595,894,9.4,2022-06-01
,s2883,527,1.2,2018-03-01
,s7862,82,9.9,2018-01-01
,s6545,89,6.0,2018-06-01
,s2182,399,6.0,2020-09-01
,s766,931,3.3,2019-11-01
,s3725,354,9.0,2023-04-01
,s1313,472,8.4,2020-08-01
,s2449,730,8.2,2023-12-01
,s2911,313,2.8,2018-07-01
,s3300,938,5.1,2019-02-01
,s3835,863,1.4,2018-12-01
,s843,476,9.3,2019-10-01
,s256,584,7.5,2021-04-01
,s5549,823,6.8,2022-11-01
,s3241,978,9.1,2021-03-01
,s7123,925,6.0,2023-02-01
,s1295,260,9.6,2020-11-01
,s1261,893,5.9,2020-10-01
,s8423,477,1.9,2020-02-01
,s5800,846,4.9,2020-12-01
,s2358,735,4.2,2021-01-01
,s5953,773,5.6,2020-09-01
,s7119,467,8.9,2021-03-01
,s6020,526,1.0,2020-06-01
,s2906,694,7.1,2020-01-01
,s6731,696,3.0,2018-04-01
,s378,301,7.2,2022-08-01
,s6572,580,5.7,2023-06-01
,s2664,417,7.0,2018-02-01
,s4447,483,5.7,2018-11-01
,s2986,962,8.3,2023-04-01
,s5929,863,1.4,2021-04-01
,s6417,587,8.5,2022-03-01
,s2700,363,3.0,2020-04-01
,s3770,345,9.1,2019-06-01
,s3409,17,10.0,2020-01-01
,s6156,341,8.0,2022-06-01
,s4502,782,2.6,2022-03-01
,s2167,516,7.5,2021-10-01
,s1057,20,7.7,2020-12-01
,s5047,440,2.9,2021-10-01
,s2463,69,6.7,2019-05-01
,s4334,794,6.9,2018-09-01
,s6028,620,1.2,2019-07-01
,s4894,139,3.5,2020-08-01
,s7259,718,2.4,2020-10-01
,s8077,718,5.2,2023-03-01
,s8185,40,4.1,2023-09-01
,s1352,536,5.2,2020-04-01
,s1524,833,4.1,2019-02-01
,s2448,221,5.1,2022-12-01
,s1959,675,2.8,2020-06-01
,s2007,606,9.0,2022-10-01
,s2719,975,5.9,2023-11-01
,s883,952,1.4,2018-07-01
,s1713,412,6.6,2023-03-01
,s1891,53,6.4,2018-08-01
,s8220,324,3.0,2019-08-01
,s6443,160,8.9,2021-11-01
,s5086,11,8.3,2022-08-01
,s7373,939,9.9,2022-12-01
,s8638,839,7.3,2020-11-01
,s6083,555,6.7,2021-05-01
,s8748,674,3.2,2023-08-01
,s126,581,4.5,2020-09-01
,s6587,86,3.1,2023-01-01
,s1727,348,8.7,2022-06-01
,s6224,523,8.1,2020-08-01
,s5114,828,7.4,2022-02-01
,s3690,870,10.0,2018-10-01
,s4940,813,5.1,2022-07-01
,s3085,566,8.3,2019-01-01
,s1014,959,2.4,2023-05-01
,s4567,401,9.4,2018-07-01
,s5386,255,5.1,2020-12-01
,s7255,522,6.5,2022-05-01
,s1078,255,1.5,2022-09-01
,s7701,925,6.6,2019-02-01
,s5215,299,1.9,2020-06-01
,s2895,816,8.5,2019-06-01
,s7000,960,2.7,2022-02-01
,s7887,256,6.7,2020-07-01
,s1544,317,2.5,2018-11-01
,s8674,763,9.1,2019-02-01
,s2905,435,6.6,2023-06-01
,s110,459,8.4,2023-09-01
,s6121,893,7.6,2022-11-01
,s7997,79,7.5,2020-01-01
,s786,114,3.0,2018-04-01
,s176,354,9.7,2022-10-01
,s815,291,5.3,2018-12-01
,s4742,791,3.4,2021-03-01
,s421,412,9.2,2019-11-01
,s3792,770,4.3,2019-01-01
,s4522,652,1.5,2022-01-01
,s8772,220,3.2,2020-12-01
,s2744,862,3.8,2022-07-01
,s1710,537,7.2,2020-07-01
,s5674,775,4.9,2022-03-01
,s6231,865,4.8,2020-06-01
,s7855,405,8.7,2021-10-01
,s2197,4,1.1,2019-10-01
,s2197,338,1.4,2023-08-01
,s7182,688,1.3,2023-03-01
,s213,907,8.9,2021-05-01
,s7246,64,6.8,2020-07-01
,s3470,996,4.4,2020-05-01
,s3617,720,9.2,2018-04-01
,s8153,132,9.9,2021-12-01
,s4296,486,7.9,2020-04-01
,s1520,811,4.7,2018-07-01
,s6721,912,7.7,2019-12-01
,s2516,33,5.1,2019-02-01
,s3365,355,4.3,2018-02-01
,s420,419,2.2,2022-10-01
,s3037,143,9.7,2022-05-01
,s3419,62,8.8,2023-09-01
,s7326,868,3.8,2019-01-01
,s2798,575,4.9,2020-03-01
,s6743,766,2.3,2021-08-01
,s4931,989,4.8,2021-10-01
,s4761,341,1.3,2021-12-01
,s3165,104,5.3,2022-02-01
,s3550,7,7.1,2020-10-01
,s4984,774,4.5,2020-12-01
,s2023,445,1.7,2019-06-01
,s8130,804,7.9,2022-11-01
,s2276,120,5.4,2018-11-01
,s5323,729,6.7,2021-01-01
,s87,969,8.9,2019-01-01
,s7976,314,5.9,2019-03-01
,s6123,967,4.8,2019-06-01
,s6546,449,1.7,2018-05-01
,s8545,176,5.5,2022-09-01
,s3061,134,2.5,2019-08-01
,s4367,912,9.6,2022-08-01
,s3813,350,6.2,2023-11-01
,s517,415,4.1,2021-03-01
,s2157,603,7.1,2019-07-01
,s1854,30,7.2,2021-01-01
,s2160,618,7.9,2023-04-01
,s8539,783,9.0,2019-10-01
,s6486,78,7.8,2019-06-01
,s8337,59,3.6,2018-07-01
,s274,278,4.5,2020-04-01
,s1628,512,4.8,2021-12-01
,s6919,893,1.5,2019-10-01
,s7247,756,3.1,2021-08-01
,s591,990,4.6,2021-02-01
,s7929,31,3.0,2020-08-01
,s8544,135,6.8,2019-03-01
,s1596,679,7.7,2022-06-01
,s4871,520,8.1,2023-07-01
,s875,572,2.1,2018-09-01
,s2965,887,4.8,2021-06-01
,s8304,525,7.3,2018-09-01
,s7827,311,7.8,2018-02-01
,s3002,906,8.3,2023-08-01
,s7261,540,9.8,2022-04-01
,s2076,338,6.8,2020-01-01
,s5157,340,5.3,2023-12-01
,s4400,426,2.8,2021-03-01
,s2296,911,1.4,2018-12-01
,s6305,469,6.5,2018-01-01
,s5126,393,9.1,2023-02-01
,s7166,51,2.1,2020-06-01
,s3703,238,8.5,2018-01-01
,s1847,850,9.4,2019-11-01
,s2376,275,9.0,2020-09-01
,s2062,753,4.6,2019-07-01
,s3346,428,8.9,2019-04-01
,s5366,134,9.9,2018-03-01
,s3905,556,9.3,2023-01-01
,s915,712,4.7,2019-02-01
,s4561,575,5.8,2019-04-01
,s3975,207,9.1,2018-10-01
,s8391,874,5.2,2022-02-01
,s1978,401,1.1,2021-04-01
,s4239,344,2.0,2020-09-01
,s8317,751,7.9,2021-12-01
,s4477,603,10.0,2023-02-01
,s314,674,3.5,2021-05-01
,s4710,795,9.9,2022-02-01
,s1587,141,4.7,2020-09-01
,s7545,566,3.1,2019-06-01
,s8549,245,6.0,2022-04-01
,s5254,158,4.3,2023-07-01
,s4716,407,1.6,2022-03-01
,s8494,698,2.0,2023-01-01
,s723,577,5.1,2023-02-01
,s3236,226,5.1,2020-06-01
,s8089,389,2.7,2023-01-01
,s3309,572,5.6,2021-01-01
,s627,908,8.7,2019-04-01
,s3937,349,5.8,2021-01-01
,s1475,64,5.9,2021-07-01
,s2557,593,5.3,2021-11-01
,s3975,51,5.7,2020-10-01
,s8772,350,6.1,2023-08-01
,s7980,688,1.6,2019-06-01
,s3217,606,10.0,2019-03-01
,s567,345,1.9,2020-03-01
,s4363,804,9.5,2023-11-01
,s2305,689,1.3,2021-06-01
,s4389,656,8.3,2019-12-01
,s1000,181,9.6,2021-10-01
,s6521,207,1.7,2018-01-01
,s5518,129,2.7,2018-08-01
,s5289,503,4.1,2023-03-01
,s8227,32,2.6,2019-07-01
,s3974,578,9.4,2019-01-01
,s4600,472,7.3,2023-06-01
,s467,949,6.8,2020-10-01
,s6351,655,1.4,2019-03-01
,s8037,497,4.1,2022-04-01
,s1021,96,1.9,2018-08-01
,s1019,362,4.9,2018-08-01
,s472,581,6.8,2021-08-01
,s8651,103,5.8,2020-08-01
,s114,355,3.3,2018-05-01
,s4989,76,5.0,2020-02-01
,s4777,678,1.6,2020-10-01
,s2621,978,1.5,2020-08-01
,s8689,595,8.5,2020-01-01
,s8359,173,6.3,2021-12-01
,s181,539,1.7,2018-07-01
,s210,417,5.0,2022-05-01
,s4244,490,6.9,2018-09-01
,s2308,349,8.6,2019-02-01
,s1773,530,7.4,2023-03-01
,s6066,804,2.1,2023-08-01
,s5090,298,2.8,2018-10-01
,s6691,586,8.7,2022-03-01
,s6906,991,7.7,2021-08-01
,s3936,363,2.5,2019-03-01
,s4866,898,4.2,2023-12-01
,s3901,211,8.0,2023-05-01
,s4600,883,8.5,2019-01-01
,s2159,775,9.6,2023-02-01
,s3272,756,1.3,2018-11-01
,s2903,782,1.3,2022-02-01
,s211,81,9.6,2018-08-01
,s3708,538,8.5,2022-12-01
,s7908,535,9.6,2023-02-01
,s3722,83,7.3,2019-04-01
,s839,237,8.5,2019-05-01
,s5707,193,8.3,2022-05-01
,s2739,377,1.1,2022-01-01
,s3019,288,1.4,2023-10-01
,s3080,633,5.8,2023-12-01
,s4887,77,1.7,2023-08-01
,s1026,504,9.5,2020-06-01
,s7273,49,8.2,2018-02-01
,s3420,920,6.8,2022-03-01
,s3975,71,3.5,2018-02-01
,s4015,878,1.1,2019-09-01
,s996,369,8.4,2020-02-01
,s6643,931,6.3,2019-05-01
,s6134,487,3.7,2023-06-01
,s1460,404,7.2,2023-06-01
,s3110,946,8.9,2020-01-01
,s2793,941,3.1,2019-01-01
,s4108,1000,5.1,2022-07-01
,s1678,171,7.1,2021-12-01
,s8435,242,1.8,2021-06-01
,s4784,23,4.5,2019-07-01
,s1065,914,2.3,2023-10-01
,s2061,856,3.9,2019-03-01
,s8014,731,5.1,2022-11-01
,s2796,479,7.5,2018-02-01
,s2732,286,8.5,2019-12-01
,s2437,11,6.2,2020-08-01
,s1220,638,6.0,2020-12-01
,s694,434,8.7,2019-05-01
,s4516,287,6.3,2022-08-01
,s6253,830,1.6,2018-03-01
,s6632,922,1.4,2023-06-01
,s93,482,8.3,2018-01-01
,s3799,771,2.1,2018-06-01
,s2871,173,2.7,2019-11-01
,s2183,928,8.8,2020-11-01
,s102,692,2.6,2018-11-01
,s3328,678,8.0,2022-11-01
,s5561,265,6.2,2020-08-01
,s3757,176,3.9,2023-12-01
,s5440,13,4.5,2019-12-01
,s2956,850,5.5,2018-09-01
,s2902,951,7.3,2021-07-01
,s4580,717,5.6,2023-02-01
,s6857,644,6.8,2018-11-01
,s2763,323,1.7,2018-06-01
,s1763,745,2.5,2019-03-01
,s7270,675,4.9,2018-03-01
,s8013,867,7.1,2020-05-01
,s4874,313,5.8,2021-04-01
,s3857,889,8.8,2023-04-01
,s3890,842,3.1,2021-02-01
,s987,982,1.9,2022-08-01
,s6852,7,8.5,2021-08-01
,s3526,92,3.6,2018-11-01
,s8163,117,1.2,2021-09-01
,s5715,845,9.1,2020-02-01
,s5489,315,4.5,2023-12-01
,s2856,985,3.1,2023-05-01
,s4652,713,5.6,2020-05-01
,s5704,882,4.4,2018-04-01
,s6293,261,8.7,2018-11-01
,s2673,8,2.7,2022-05-01
,s8381,568,9.6,2022-10-01
,s2527,734,6.7,2023-04-01
,s7592,858,8.4,2019-09-01
,s2038,338,1.4,2022-03-01
,s2173,599,5.5,2022-03-01
,s4520,807,4.2,2021-05-01
,s4472,709,7.6,2020-07-01
,s6964,811,5.9,2021-02-01
,s874,75,9.3,2023-11-01
,s4758,581,7.2,2019-06-01
,s954,537,4.9,2020-03-01
,s8170,409,1.4,2021-06-01
,s5328,771,5.2,2018-08-01
,s4027,271,3.7,2023-10-01
,s4899,945,4.4,2022-11-01
,s6332,694,5.4,2018-12-01
,s5374,563,2.7,2023-11-01
,s2511,278,6.6,2022-12-01
,s2613,389,6.9,2021-12-01
,s7373,923,9.3,2022-12-01
,s6946,880,7.5,2021-04-01
,s2670,944,1.4,2019-04-01
,s2715,610,3.8,2019-11-01
,s3720,804,1.1,2018-02-01
,s775,113,1.3,2023-02-01
,s7925,750,3.5,2018-06-01
,s4394,569,1.6,2019-11-01
,s4969,878,4.4,2020-05-01
,s4452,120,2.5,2022-04-01
,s7294,90,6.9,2022-11-01
,s8175,438,1.1,2022-06-01
,s6510,911,9.6,2021-04-01
,s68,277,8.8,2022-06-01
,s5113,168,5.7,2022-07-01
,s3433,892,4.1,2019-07-01
,s575,498,2.5,2019-08-01
,s5836,443,2.8,2019-02-01
,s3950,440,5.2,2023-01-01
,s8063,632,9.6,2022-07-01
,s5491,746,3.3,2023-11-01
,s1098,543,7.4,2022-12-01
,s2279,399,1.5,2019-04-01
,s1366,616,9.5,2022-05-01
,s4315,820,5.6,2022-09-01
,s6453,658,6.1,2022-02-01
,s1640,11,6.3,2021-01-01
,s3200,121,1.5,2018-08-01
,s7078,727,4.5,2022-03-01
,s7302,448,8.1,2023-01-01
,s4658,398,1.4,2023-10-01
,s1724,999,7.3,2018-03-01
,s6304,126,8.3,2018-11-01
,s6624,251,3.5,2023-07-01
,s2593,354,3.4,2018-03-01
,s4033,68,2.3,2020-06-01
,s1895,524,4.2,2019-06-01
,s8761,633,9.9,2021-04-01
,s715,705,5.8,2021-11-01
,s5672,612,2.6,2023-04-01
,s6532,118,3.9,2023-08-01
,s8266,355,4.3,2023-06-01
,s1362,424,1.8,2020-02-01
,s6708,240,1.3,2021-06-01
,s2561,182,6.6,2020-07-01
,s6448,897,4.1,2023-04-01
,s5545,565,5.6,2023-01-01
,s3935,372,9.5,2022-03-01
,s5937,475,3.0,2023-07-01
,s8060,462,3.9,2020-11-01
,s503,254,1.3,2023-10-01
,s7671,28,9.8,2022-04-01
,s4223,202,6.8,2018-07-01
,s6787,350,8.1,2022-05-01
,s7311,745,3.2,2018-01-01
,s7733,791,9.2,2021-06-01
,s4217,396,5.0,2023-05-01
,s2963,382,8.2,2018-07-01
,s6682,639,1.0,2021-05-01
,s7170,323,9.3,2022-05-01
,s8058,404,1.7,2022-08-01
,s4806,935,6.3,2021-05-01
,s7223,854,6.3,2018-03-01
,s5532,923,4.0,2022-10-01
,s4983,970,1.9,2018-12-01
,s4100,235,9.8,2019-11-01
,s1579,17,8.8,2019-04-01
,s3912,821,5.0,2018-04-01
,s3435,797,2.9,2022-01-01
,s5907,521,1.8,2022-12-01
,s4217,243,2.2,2018-03-01
,s5315,169,7.2,2019-02-01
,s8096,939,9.3,2021-01-01
,s3664,896,1.9,2018-08-01
,s7394,164,4.7,2020-10-01
,s5677,445,6.0,2023-07-01
,s8618,327,6.8,2022-03-01
,s5259,316,1.2,2022-10-01
,s4334,335,4.9,2020-07-01
,s3853,381,9.2,2022-06-01
,s3072,315,5.0,2021-08-01
,s4621,710,8.0,2020-08-01
,s2396,506,6.9,2022-07-01
,s3201,497,3.0,2019-05-01
,s7035,137,5.5,2019-12-01
,s4947,661,1.6,2023-04-01
,s2214,244,4.2,2021-06-01
,s5842,355,7.5,2023-03-01
,s5158,530,6.5,2020-05-01
,s1181,377,9.9,2023-11-01
,s1486,304,6.9,2020-08-01
,s8725,2,8.4,2020-03-01
,s7173,812,5.2,2022-07-01
,s7135,259,7.4,2023-10-01
,s6679,795,7.3,2022-08-01
,s279,536,1.9,2018-12-01
,s2423,100,8.2,2023-05-01
,s2072,406,1.9,2021-05-01
,s1563,786,8.5,2020-08-01
,s5377,260,9.4,2020-12-01
,s1221,174,9.9,2023-03-01
,s632,775,3.0,2018-01-01
,s4711,715,1.7,2018-06-01
,s1727,664,8.4,2019-10-01
,s4787,933,6.2,2018-04-01
,s5475,653,8.8,2023-01-01
,s2193,226,9.7,2021-05-01
,s631,638,3.3,2020-02-01
,s7648,38,6.8,2020-12-01
,s1894,270,1.1,2023-02-01
,s3435,10,2.8,2022-11-01
,s7685,131,8.9,2023-12-01
,s166,962,4.6,2019-07-01
,s5466,907,7.0,2019-10-01
,s5554,497,3.1,2022-09-01
,s5084,273,2.5,2022-10-01
,s3518,739,8.0,2019-10-01
,s4126,772,6.3,2023-07-01
,s6934,688,8.1,2022-01-01
,s8421,592,9.7,2018-05-01
,s1232,437,5.6,2019-09-01
,s6627,182,3.7,2018-08-01
,s8480,93,7.5,2018-12-01
,s3490,221,7.4,2020-06-01
,s1743,345,1.5,2023-11-01
,s6140,733,4.9,2021-06-01
,s492,877,1.7,2021-06-01
,s107,170,4.7,2019-05-01
,s8471,986,2.7,2022-11-01
,s5274,869,4.5,2022-05-01
,s7725,638,1.4,2021-01-01
,s3345,440,2.2,2023-01-01
,s1334,186,7.9,2021-12-01
,s612,614,5.6,2022-06-01
,s2260,242,2.7,2019-10-01
,s2209,247,2.8,2022-07-01
,s5528,912,1.7,2023-11-01
,s2425,782,1.2,2021-10-01
,s7163,288,4.9,2019-06-01
,s5798,101,9.4,2023-11-01
,s2164,948,6.8,2018-12-01
,s1315,685,8.3,2019-10-01
,s1223,221,9.9,2022-10-01
,s1682,845,4.0,2018-04-01
,s8498,937,4.2,2019-09-01
,s7763,668,9.9,2021-12-01
,s473,522,4.2,2021-12-01
,s8582,27,8.7,2019-04-01
,s5364,22,9.6,2021-08-01
,s6389,186,6.2,2018-07-01
,s4680,426,1.9,2018-03-01
,s4840,6,9.9,2021-11-01
,s203,891,7.4,2019-09-01
,s6812,564,9.6,2023-02-01
,s3501,490,6.6,2018-05-01
,s6499,533,5.8,2018-01-01
,s940,568,1.6,2020-05-01
,s7230,831,4.5,2021-08-01
,s7267,929,4.4,2019-01-01
,s8165,675,8.2,2023-02-01
,s2940,789,5.5,2020-10-01
,s2931,842,5.0,2019-06-01
,s2819,424,4.3,2020-08-01
,s8799,784,2.4,2019-10-01
,s3333,172,7.8,2018-12-01
,s4154,737,6.5,2022-08-01
,s6765,329,9.1,2020-10-01
,s3185,21,1.1,2023-01-01
,s2953,824,4.1,2023-09-01
,s2148,832,4.9,2019-07-01
,s2025,290,9.5,2022-08-01
,s5820,580,4.1,2022-12-01
,s8674,98,7.8,2020-10-01
,s736,837,4.8,2021-07-01
,s7148,504,1.9,2021-03-01
,s29,357,4.6,2018-12-01
,s7566,795,5.9,2022-12-01
,s1256,423,1.0,2018-12-01
,s6903,239,6.6,2023-03-01
,s377,638,8.1,2018-11-01
,s4473,739,6.1,2018-07-01
,s930,767,8.5,2022-03-01
,s6262,716,1.5,2022-08-01
,s7985,135,4.2,2023-05-01
,s7315,356,5.4,2021-10-01
,s4218,388,7.3,2021-10-01
,s3956,124,1.3,2021-04-01
,s3574,644,1.7,2018-01-01
,s1595,350,9.9,2020-04-01
,s1741,255,9.6,2022-06-01
,s6710,923,9.4,2023-10-01
,s5743,267,4.9,2022-01-01
,s3583,845,6.3,2023-02-01
